student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,graduation_status,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,delayed_progression
222316,1.87,95.0,100.0,4,2,,,1.99,2.01,13,13,0,35.0,70.0,2.031,3.2,1.0,1.2,,6,5,1,18.0,21.6,1.2,2.2,0.0,2.19,1.22,11,9,2,33.0,54.8,1.664,2.8,0.0,,,0,0,0,0.0,0.0,,,,30,27,3,86.0,146.4,1.73,3.2,0.0,5,1.722,3,0,0.0
222322,3.05,114.0,200.0,0,0,,,2.92,3.2,13,13,0,35.0,107.2,3.062,4.0,2.2,2.81,,6,6,0,16.0,45.0,2.833,4.0,2.0,3.13,2.75,13,13,0,39.0,115.2,2.954,3.7,1.5,,,0,0,0,0.0,0.0,,,,32,32,0,90.0,267.4,2.975,4.0,1.5,5,2.962,3,0,0.0
222331,3.12,110.0,130.0,0,0,,,2.95,2.82,13,13,0,35.0,101.0,2.854,4.0,1.5,2.93,,6,6,0,18.0,52.8,2.933,3.4,2.4,3.44,3.17,14,14,0,42.0,138.9,3.307,4.0,2.8,,,0,0,0,0.0,0.0,,,,33,33,0,95.0,292.7,3.061,4.0,1.5,5,3.062,3,0,1.0
222337,2.51,100.0,190.0,1,0,,,1.69,2.4,11,8,3,32.0,64.8,1.964,4.0,0.0,2.03,,7,7,0,18.0,36.6,2.086,2.8,1.0,2.9,2.45,12,12,0,35.0,93.9,2.7,3.4,2.2,,,0,0,0,0.0,0.0,,,,30,27,3,85.0,195.3,2.287,4.0,0.0,5,2.294,3,0,1.0
222338,2.37,98.0,170.0,3,0,,,1.92,1.56,11,11,0,32.0,56.0,1.764,3.0,1.0,1.96,,5,4,1,15.0,29.4,1.96,2.6,0.0,2.59,2.13,12,12,0,36.0,85.0,2.367,3.4,1.0,,,0,0,0,0.0,0.0,,,,28,27,1,83.0,170.4,2.057,3.4,0.0,5,2.032,3,0,0.0
222339,2.13,95.0,170.0,0,0,,,2.24,2.47,13,13,0,35.0,82.5,2.408,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,2.49,1.07,12,9,3,36.0,64.0,1.783,2.8,0.0,,,0,0,0,0.0,0.0,,,,31,28,3,89.0,180.1,2.061,3.7,0.0,5,2.028,3,0,0.0
222341,2.82,103.0,190.0,0,0,,,2.31,2.53,13,13,0,35.0,84.9,2.415,3.7,1.5,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,3.32,3.28,12,12,0,35.0,115.5,3.292,4.0,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,245.4,2.771,4.0,1.5,5,2.788,3,0,0.0
222342,2.58,103.0,140.0,0,0,,,2.64,2.29,13,13,0,35.0,86.0,2.477,3.4,1.0,2.52,,6,6,0,17.0,42.8,2.533,2.8,2.4,2.86,2.42,12,12,0,36.0,95.0,2.65,4.0,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,223.8,2.555,4.0,1.0,5,2.546,3,0,0.0
222373,2.23,91.0,130.0,1,0,,,2.21,2.09,13,12,1,35.0,75.1,2.131,3.4,0.0,1.63,,6,5,1,18.0,29.4,1.633,3.0,0.0,2.53,1.75,11,10,1,32.0,67.8,2.155,3.4,0.0,,,0,0,0,0.0,0.0,,,,30,27,3,85.0,172.3,2.04,3.4,0.0,5,2.042,3,0,1.0
222374,2.44,96.0,0.0,0,0,,,2.43,2.03,13,12,1,35.0,77.8,2.246,4.0,0.0,2.25,,6,6,0,17.0,38.3,2.283,2.8,1.5,2.9,1.76,12,10,2,36.0,83.9,2.333,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,28,3,88.0,200.0,2.287,4.0,0.0,5,2.274,3,0,0.0
222406,1.92,94.0,140.0,1,0,,,2.01,2.5,13,12,1,35.0,79.2,2.285,4.0,0.0,1.98,,6,6,0,17.0,33.7,2.05,3.2,1.0,2.0,1.46,12,11,1,36.0,62.3,1.733,2.6,0.0,,,0,0,0,0.0,0.0,,,,31,29,2,88.0,175.2,2.026,4.0,0.0,5,1.99,3,0,0.0
222407,2.32,97.0,70.0,0,0,,,2.13,2.19,13,13,0,35.0,75.6,2.162,3.4,1.0,2.16,,6,6,0,17.0,36.7,2.183,2.6,1.5,2.69,2.1,12,11,1,36.0,86.2,2.4,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,198.5,2.258,3.4,0.0,5,2.254,3,0,0.0
222442,2.59,104.0,130.0,0,0,,,2.25,2.52,13,13,0,35.0,83.6,2.408,4.0,1.5,2.4,,6,6,0,18.0,43.2,2.4,2.6,2.0,2.78,2.74,12,12,0,36.0,99.4,2.767,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,226.2,2.545,4.0,1.5,5,2.538,3,0,0.0
222447,3.13,109.0,130.0,0,0,,,2.52,2.62,13,13,0,35.0,90.0,2.538,4.0,1.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.6,3.68,3.67,13,13,0,39.0,143.4,3.677,4.0,3.2,,,0,0,0,0.0,0.0,,,,32,32,0,92.0,286.8,3.081,4.0,1.0,5,3.092,3,0,0.0
222458,2.7,106.0,130.0,0,0,,,2.22,2.97,13,13,0,35.0,91.3,2.608,4.0,1.0,2.28,,6,6,0,18.0,41.1,2.283,2.8,1.5,3.18,2.75,12,12,0,36.0,106.7,2.967,3.7,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,239.1,2.684,4.0,1.0,5,2.68,3,0,0.0
222462,2.38,103.0,140.0,0,0,,,2.55,2.12,13,12,1,35.0,81.6,2.338,3.7,0.0,1.88,,6,6,0,17.0,31.9,1.883,2.6,1.0,2.87,1.97,12,12,0,36.0,87.0,2.417,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,200.5,2.281,3.7,0.0,5,2.278,3,0,0.0
222497,2.31,97.0,130.0,2,0,,,1.65,2.4,11,11,0,32.0,64.1,1.973,3.0,1.0,2.26,,6,6,0,17.0,38.5,2.317,3.2,1.5,2.79,2.36,12,12,0,36.0,92.8,2.583,3.4,1.0,,,0,0,0,0.0,0.0,,,,29,29,0,85.0,195.4,2.297,3.4,1.0,5,2.292,3,0,0.0
222512,2.24,102.0,160.0,1,0,,,1.93,2.08,11,11,0,32.0,64.0,2.0,3.2,1.0,2.25,,6,6,0,17.0,38.2,2.3,3.2,1.0,2.59,1.9,12,12,0,36.0,80.9,2.25,3.2,1.0,,,0,0,0,0.0,0.0,,,,29,29,0,85.0,183.1,2.166,3.2,1.0,5,2.15,3,0,0.0
222516,3.2,112.0,120.0,0,0,,,2.91,3.17,13,13,0,35.0,106.6,3.046,3.7,2.0,3.22,,7,7,0,20.0,64.3,3.214,3.7,2.8,3.44,3.04,14,14,0,42.0,136.1,3.243,4.0,2.4,,,0,0,0,0.0,0.0,,,,34,34,0,97.0,307.0,3.162,4.0,2.0,5,3.156,3,0,0.0
222522,2.39,100.0,100.0,0,0,,,2.16,1.91,13,11,2,35.0,71.1,2.077,3.7,0.0,2.42,,6,6,0,18.0,43.5,2.417,3.2,1.5,2.48,2.04,11,11,0,33.0,75.3,2.282,3.2,1.0,,,0,0,0,0.0,0.0,,,,30,28,2,86.0,189.9,2.22,3.7,0.0,5,2.202,3,0,0.0
222525,2.61,100.0,200.0,0,0,,,2.36,2.09,13,12,1,35.0,77.7,2.277,3.7,0.0,2.85,,6,6,0,17.0,48.4,2.833,3.2,2.6,2.78,2.37,12,12,0,36.0,92.7,2.583,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,218.8,2.503,3.7,0.0,5,2.49,3,0,0.0
222547,2.87,106.0,70.0,0,0,,,2.79,3.15,13,13,0,35.0,104.2,2.977,4.0,1.5,2.47,,6,6,0,18.0,44.4,2.467,3.2,1.0,3.13,2.63,12,12,0,36.0,103.6,2.883,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,252.2,2.842,4.0,1.0,5,2.834,3,0,0.0
222586,3.17,109.0,130.0,0,0,,,3.16,3.21,14,14,0,38.0,121.1,3.171,3.7,2.4,3.04,,7,7,0,20.0,60.7,3.043,3.7,2.4,3.39,3.04,12,12,0,36.0,116.7,3.242,3.7,2.8,,,0,0,0,0.0,0.0,,,,33,33,0,94.0,298.5,3.17,3.7,2.4,5,3.168,3,0,0.0
222622,3.16,106.0,170.0,0,0,,,2.78,2.89,13,13,0,35.0,99.3,2.823,4.0,2.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.8,3.55,3.6,12,12,0,36.0,128.7,3.575,3.7,3.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,281.4,3.142,4.0,2.0,5,3.158,3,0,0.0
222630,2.51,103.0,100.0,1,0,,,1.8,2.88,11,11,0,32.0,73.8,2.282,4.0,1.0,2.5,,6,6,0,18.0,45.0,2.5,3.0,2.0,2.64,2.59,12,12,0,36.0,94.2,2.625,3.4,1.5,,,0,0,0,0.0,0.0,,,,29,29,0,86.0,213.0,2.469,4.0,1.0,5,2.482,3,0,0.0
222653,2.49,100.0,100.0,0,0,,,2.63,2.53,13,13,0,35.0,90.3,2.577,4.0,1.0,1.93,,6,6,0,17.0,32.8,1.967,2.8,1.0,2.92,2.33,12,12,0,36.0,94.5,2.625,3.7,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,217.6,2.477,4.0,1.0,5,2.468,3,0,0.0
222656,2.86,103.0,140.0,0,0,,,2.48,2.19,13,11,2,35.0,81.5,2.3,3.4,0.0,2.45,,6,6,0,18.0,44.1,2.45,3.2,1.5,3.23,3.21,11,11,0,33.0,106.3,3.227,4.0,2.6,,,0,0,0,0.0,0.0,,,,30,28,2,86.0,231.9,2.67,4.0,0.0,5,2.712,3,0,0.0
222674,2.54,97.0,130.0,0,0,,,2.46,2.33,13,12,1,35.0,83.9,2.446,3.7,0.0,1.86,,6,6,0,17.0,31.6,1.933,3.2,1.0,3.03,2.36,11,11,0,33.0,90.0,2.727,3.4,1.0,,,0,0,0,0.0,0.0,,,,30,29,1,85.0,205.5,2.447,3.7,0.0,5,2.408,3,0,0.0
222678,2.56,97.0,100.0,3,0,,,1.91,1.96,11,10,1,32.0,61.9,1.936,3.7,0.0,1.92,,6,6,0,18.0,34.5,1.917,2.8,1.0,3.18,2.9,12,12,0,36.0,109.4,3.05,4.0,2.6,,,0,0,0,0.0,0.0,,,,29,28,1,86.0,205.8,2.393,4.0,0.0,5,2.374,3,0,0.0
222689,2.59,101.0,160.0,0,0,,,2.38,2.69,13,13,0,35.0,88.9,2.546,3.7,1.5,2.42,,6,6,0,18.0,43.5,2.417,3.0,1.5,2.56,2.59,12,12,0,36.0,92.8,2.583,3.4,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,225.2,2.535,3.7,1.5,5,2.528,3,0,1.0
222692,2.48,102.0,190.0,2,0,,,1.65,1.78,11,10,1,32.0,54.7,1.718,3.4,0.0,2.4,,5,5,0,15.0,36.0,2.4,3.0,2.0,3.1,2.53,12,12,0,36.0,101.3,2.817,3.4,2.0,,,0,0,0,0.0,0.0,,,,28,27,1,83.0,192.0,2.311,3.4,0.0,5,2.292,3,0,0.0
222694,2.15,104.0,60.0,1,0,,,2.06,2.22,13,13,0,35.0,75.1,2.154,3.7,1.0,1.7,,6,6,0,18.0,30.6,1.7,2.2,1.0,2.31,2.16,12,12,0,36.0,80.4,2.242,3.2,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,186.1,2.1,3.7,1.0,5,2.09,3,0,1.0
222700,2.01,98.0,160.0,2,0,,,2.04,1.69,13,13,0,35.0,65.1,1.846,3.0,1.0,2.1,,5,5,0,15.0,31.5,2.1,2.4,1.5,2.08,1.82,12,12,0,36.0,70.1,1.95,2.8,1.0,,,0,0,0,0.0,0.0,,,,30,30,0,86.0,166.7,1.93,3.0,1.0,5,1.946,3,0,1.0
222729,2.26,104.0,100.0,1,0,,,1.74,2.48,11,11,0,32.0,66.8,2.055,3.4,1.0,1.8,,6,6,0,18.0,32.4,1.8,2.4,1.0,2.81,1.83,12,11,1,36.0,83.6,2.325,3.7,0.0,,,0,0,0,0.0,0.0,,,,29,28,1,86.0,182.8,2.114,3.7,0.0,5,2.132,3,0,0.0
222731,2.05,104.0,70.0,1,0,,,2.1,2.3,13,13,0,35.0,77.1,2.169,3.7,1.0,1.6,,6,6,0,18.0,28.8,1.6,2.4,1.0,2.43,1.83,12,12,0,36.0,76.7,2.133,2.8,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,182.6,2.045,3.7,1.0,5,2.052,3,0,1.0
222746,2.65,100.0,80.0,2,0,,,1.45,2.4,11,9,2,32.0,60.6,1.882,4.0,0.0,2.24,,5,5,0,15.0,33.6,2.24,2.4,2.2,2.75,3.09,12,12,0,36.0,105.2,2.925,3.7,1.0,,,0,0,0,0.0,0.0,,,,28,26,2,83.0,199.4,2.393,4.0,0.0,5,2.386,3,0,1.0
222760,2.11,103.0,60.0,1,0,,,,,0,0,0,0.0,0.0,,,,2.15,,6,6,0,18.0,38.7,2.15,2.4,1.5,1.57,1.99,12,11,1,36.0,64.1,1.783,3.2,0.0,,,0,0,0,0.0,0.0,,,,18,17,1,54.0,102.8,1.906,3.2,0.0,3,1.903,2,0,1.0
222776,2.5,104.0,190.0,1,0,,,1.72,2.6,11,11,0,32.0,68.3,2.1,3.4,1.0,1.66,,6,5,1,17.0,28.2,1.7,2.6,0.0,2.77,2.76,12,12,0,36.0,99.4,2.767,3.2,2.2,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,195.9,2.293,3.4,0.0,5,2.302,3,0,1.0
222806,2.55,106.0,170.0,0,0,,,2.08,2.03,13,13,0,35.0,71.8,2.108,3.4,1.0,2.27,,6,6,0,18.0,40.8,2.267,2.4,2.0,3.13,2.97,12,12,0,36.0,109.8,3.05,3.7,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,222.4,2.503,3.7,1.0,5,2.496,3,0,0.0
222827,2.39,100.0,70.0,0,0,,,,,0,0,0,0.0,0.0,,,,1.37,,6,5,1,18.0,24.6,1.367,2.2,0.0,2.66,2.08,12,11,1,36.0,85.3,2.375,3.4,0.0,,,0,0,0,0.0,0.0,,,,18,16,2,54.0,109.9,2.039,3.4,0.0,3,2.037,2,0,0.0
222831,1.94,94.0,140.0,3,2,,,2.09,2.03,13,13,0,35.0,72.1,2.1,3.0,1.0,1.08,,6,5,1,18.0,19.5,1.083,2.0,0.0,2.65,1.62,11,10,1,32.0,67.4,2.118,3.7,0.0,,,0,0,0,0.0,0.0,,,,30,28,2,85.0,159.0,1.903,3.7,0.0,5,1.894,3,0,0.0
222839,3.07,109.0,160.0,0,0,,,2.83,3.18,13,13,0,35.0,105.4,2.985,4.0,2.0,2.84,,7,7,0,20.0,56.8,2.857,3.2,2.4,3.03,3.3,13,13,0,39.0,123.9,3.177,3.7,2.4,,,0,0,0,0.0,0.0,,,,33,33,0,94.0,286.1,3.033,4.0,2.0,5,3.036,3,0,0.0
222840,2.45,104.0,170.0,0,0,,,2.31,2.18,13,12,1,35.0,78.6,2.269,3.7,0.0,1.85,,6,6,0,18.0,33.3,1.85,2.2,1.0,2.8,2.79,12,12,0,36.0,100.6,2.8,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,212.5,2.394,3.7,0.0,5,2.386,3,0,0.0
222845,3.02,104.0,100.0,0,0,,,2.1,2.89,13,12,1,35.0,87.7,2.469,4.0,0.0,2.82,,6,6,0,18.0,50.7,2.817,3.7,2.0,3.51,3.3,12,12,0,36.0,122.6,3.408,4.0,2.6,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,261.0,2.9,4.0,0.0,5,2.924,3,0,0.0
222847,3.04,109.0,130.0,0,0,,,2.61,3.03,13,13,0,35.0,98.9,2.823,4.0,1.5,2.77,,6,6,0,18.0,49.8,2.767,3.0,2.2,3.29,3.26,13,13,0,39.0,127.7,3.277,3.7,2.6,,,0,0,0,0.0,0.0,,,,32,32,0,92.0,276.4,2.997,4.0,1.5,5,2.992,3,0,0.0
222881,3.13,110.0,170.0,0,0,,,2.66,3.03,13,13,0,35.0,99.8,2.892,3.7,1.5,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.4,3.34,3.31,14,14,0,42.0,139.8,3.329,3.7,3.0,,,0,0,0,0.0,0.0,,,,33,33,0,95.0,293.0,3.091,3.7,1.5,5,3.062,3,0,0.0
222909,1.98,74.0,100.0,4,3,,,2.13,1.72,13,11,2,35.0,67.1,1.915,3.0,0.0,1.42,,6,6,0,18.0,25.5,1.417,2.0,1.0,2.27,1.57,10,9,1,29.0,56.1,1.96,2.6,0.0,,,0,0,0,0.0,0.0,,,,29,26,3,82.0,148.7,1.828,3.0,0.0,5,1.822,3,0,1.0
222938,2.61,106.0,130.0,0,0,,,2.43,2.66,13,13,0,35.0,89.1,2.531,4.0,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.8,1.5,2.77,2.69,12,12,0,36.0,98.2,2.733,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,226.9,2.545,4.0,1.0,5,2.55,3,0,1.0
222994,3.02,106.0,130.0,0,0,,,2.91,3.23,13,13,0,35.0,107.7,3.054,4.0,1.5,2.26,,7,7,0,20.0,45.2,2.257,3.0,1.0,3.1,3.58,12,12,0,36.0,120.3,3.342,4.0,2.2,,,0,0,0,0.0,0.0,,,,32,32,0,91.0,273.2,2.987,4.0,1.0,5,3.016,3,0,0.0
223012,2.39,106.0,130.0,0,0,,,2.18,2.6,13,13,0,35.0,83.8,2.4,3.4,1.5,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,2.49,2.19,12,12,0,36.0,84.4,2.35,2.8,1.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,208.4,2.348,3.4,1.0,5,2.338,3,0,0.0
223017,2.3,99.0,100.0,0,0,,,2.05,2.02,13,12,1,35.0,71.3,2.038,3.2,0.0,2.07,,6,6,0,17.0,35.2,2.067,2.8,1.0,2.73,2.27,12,12,0,35.0,87.7,2.5,3.4,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,87.0,194.2,2.223,3.4,0.0,5,2.228,3,0,0.0
223020,2.63,106.0,90.0,0,0,,,2.66,2.43,13,13,0,35.0,89.1,2.515,4.0,1.0,2.47,,6,6,0,18.0,44.4,2.467,3.4,2.0,2.83,2.52,12,12,0,36.0,96.3,2.683,3.4,2.0,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,229.8,2.571,4.0,1.0,5,2.582,3,0,0.0
223067,2.22,101.0,90.0,0,0,,,2.05,2.2,13,11,2,35.0,74.4,2.177,3.4,0.0,1.82,,6,6,0,18.0,32.7,1.817,2.2,1.0,2.13,1.85,12,12,0,36.0,71.6,1.992,3.0,1.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,178.7,2.035,3.4,0.0,5,2.01,3,0,1.0
223125,3.05,103.0,100.0,0,0,,,,,0,0,0,0.0,0.0,,,,2.62,,6,6,0,18.0,47.1,2.617,3.4,1.5,3.22,3.25,12,12,0,35.0,113.2,3.217,3.7,2.6,,,0,0,0,0.0,0.0,,,,18,18,0,53.0,160.3,3.017,3.7,1.5,3,3.03,2,0,0.0
223135,2.06,97.0,110.0,2,0,,,,,0,0,0,0.0,0.0,,,,2.46,,5,5,0,15.0,36.9,2.46,3.0,1.5,2.36,1.61,12,11,1,36.0,71.4,1.992,2.6,0.0,,,0,0,0,0.0,0.0,,,,17,16,1,51.0,108.3,2.129,3.0,0.0,3,2.143,2,0,0.0
223136,2.47,101.0,100.0,0,0,,,2.21,2.67,13,12,1,35.0,85.6,2.462,4.0,0.0,2.42,,6,6,0,18.0,43.5,2.417,3.0,1.5,2.01,2.43,12,12,0,36.0,79.8,2.225,3.0,1.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,208.9,2.361,4.0,0.0,5,2.348,3,0,0.0
223166,2.66,104.0,160.0,0,0,,,2.51,2.57,13,12,1,35.0,88.8,2.562,4.0,0.0,1.88,,6,6,0,18.0,33.9,1.883,2.6,1.0,3.08,2.66,12,12,0,36.0,103.2,2.875,3.7,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,225.9,2.552,4.0,0.0,5,2.54,3,0,0.0
223203,2.21,99.0,170.0,1,0,,,1.85,2.38,11,11,0,32.0,67.1,2.1,3.7,1.0,2.46,,6,6,0,17.0,41.8,2.433,2.8,2.0,2.24,1.77,12,11,1,36.0,72.2,2.008,2.8,0.0,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,181.1,2.131,3.7,0.0,5,2.14,3,0,0.0
223231,3.15,115.0,110.0,0,0,,,3.12,3.14,14,14,0,38.0,119.0,3.15,4.0,1.5,2.88,,7,7,0,20.0,57.6,2.886,3.2,2.4,3.27,3.24,14,14,0,42.0,136.8,3.257,3.7,2.2,,,0,0,0,0.0,0.0,,,,35,35,0,100.0,313.4,3.14,4.0,1.5,5,3.13,3,0,0.0
223274,2.96,108.0,200.0,0,0,,,2.74,3.01,13,13,0,35.0,100.7,2.854,3.7,2.0,2.38,,6,6,0,17.0,40.4,2.367,3.2,1.0,3.23,3.3,12,12,0,36.0,117.6,3.267,3.4,2.8,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,258.7,2.919,3.7,1.0,5,2.932,3,0,0.0
223289,2.19,101.0,130.0,0,0,,,2.21,1.87,13,12,1,35.0,71.2,2.092,3.2,0.0,2.12,,6,6,0,18.0,38.1,2.117,2.6,1.5,1.79,2.43,12,11,1,36.0,76.0,2.117,3.0,0.0,,,0,0,0,0.0,0.0,,,,31,29,2,89.0,185.3,2.106,3.2,0.0,5,2.084,3,0,0.0
223292,2.94,109.0,170.0,0,0,,,2.57,2.75,13,13,0,35.0,93.2,2.677,3.7,1.5,2.6,,6,6,0,18.0,46.8,2.6,3.2,2.2,2.97,3.28,12,12,0,36.0,112.4,3.125,4.0,2.2,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,252.4,2.835,4.0,1.5,5,2.834,3,0,0.0
223294,2.73,106.0,130.0,0,0,,,2.87,2.31,13,13,0,35.0,90.3,2.592,4.0,1.0,2.17,,6,6,0,18.0,39.0,2.167,2.8,1.0,2.99,2.93,12,12,0,36.0,106.6,2.967,3.4,2.6,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,235.9,2.655,4.0,1.0,5,2.654,3,0,0.0
223297,2.43,102.0,200.0,1,0,,,1.78,2.76,11,11,0,32.0,71.7,2.218,3.4,1.0,2.23,,7,7,0,18.0,40.1,2.3,3.2,1.5,2.56,2.56,12,12,0,35.0,89.7,2.583,3.2,1.0,,,0,0,0,0.0,0.0,,,,30,30,0,85.0,201.5,2.383,3.4,1.0,5,2.378,3,0,0.0
223325,3.1,103.0,200.0,0,0,,,2.79,2.96,13,13,0,35.0,100.8,2.9,4.0,1.5,3.02,,6,6,0,17.0,51.4,3.033,3.4,2.6,3.17,3.33,12,12,0,36.0,117.0,3.25,4.0,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,269.2,3.061,4.0,1.5,5,3.054,3,0,0.0
223331,2.01,74.0,70.0,3,0,,,2.01,1.37,13,13,0,35.0,58.9,1.715,3.2,1.0,1.48,,5,5,0,15.0,22.2,1.48,2.4,1.0,2.67,1.63,10,9,1,30.0,64.5,2.16,3.0,0.0,,,0,0,0,0.0,0.0,,,,28,27,1,80.0,145.6,1.832,3.2,0.0,5,1.832,3,0,1.0
223332,2.5,97.0,100.0,0,0,,,,,0,0,0,0.0,0.0,,,,1.57,,6,6,0,18.0,28.2,1.567,2.4,1.0,3.06,2.76,12,12,0,35.0,102.0,2.925,4.0,1.0,,,0,0,0,0.0,0.0,,,,18,18,0,53.0,130.2,2.472,4.0,1.0,3,2.463,2,0,0.0
223337,2.68,105.0,170.0,1,0,,,1.62,2.54,11,10,1,32.0,65.7,2.064,3.7,0.0,2.47,,6,6,0,17.0,42.0,2.5,3.0,1.0,2.96,2.79,12,12,0,36.0,103.6,2.883,3.7,2.2,,,0,0,0,0.0,0.0,,,,29,28,1,85.0,211.3,2.493,3.7,0.0,5,2.476,3,0,0.0
223351,2.5,109.0,100.0,0,0,,,2.19,1.84,13,12,1,35.0,70.5,2.062,3.4,0.0,2.4,,6,6,0,18.0,43.2,2.4,2.8,2.2,2.76,2.76,12,12,0,36.0,99.3,2.767,3.4,2.0,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,213.0,2.4,3.4,0.0,5,2.39,3,0,0.0
223353,2.85,109.0,170.0,0,0,,,2.26,2.69,13,13,0,35.0,86.9,2.523,3.7,1.0,2.46,,6,6,0,17.0,41.9,2.517,3.4,1.5,3.2,3.38,12,12,0,36.0,118.5,3.292,4.0,1.5,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,247.3,2.819,4.0,1.0,5,2.798,3,0,0.0
223361,2.21,100.0,70.0,2,0,,,2.0,1.21,13,12,1,35.0,55.8,1.646,2.8,0.0,1.84,,5,4,1,14.0,25.8,1.92,3.0,0.0,2.13,2.3,12,12,0,36.0,79.7,2.217,3.4,1.0,,,0,0,0,0.0,0.0,,,,30,28,2,85.0,161.3,1.92,3.4,0.0,5,1.896,3,0,0.0
223369,2.86,104.0,200.0,0,0,,,2.15,3.03,13,13,0,35.0,91.2,2.631,3.7,1.0,2.07,,6,5,1,18.0,37.2,2.067,3.2,0.0,2.85,2.99,12,12,0,36.0,105.2,2.933,3.4,2.6,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,233.6,2.639,3.7,0.0,5,2.618,3,0,0.0
223383,2.29,97.0,100.0,1,0,,,,,0,0,0,0.0,0.0,,,,2.12,,6,6,0,17.0,36.1,2.117,2.6,1.5,2.45,2.06,12,11,1,36.0,81.2,2.258,3.4,0.0,,,0,0,0,0.0,0.0,,,,18,17,1,53.0,117.3,2.211,3.4,0.0,3,2.21,2,0,0.0
223385,2.76,103.0,130.0,0,0,,,2.55,2.51,13,13,0,35.0,88.5,2.523,3.7,1.5,2.17,,6,5,1,18.0,39.0,2.167,3.0,0.0,3.07,2.93,12,12,0,36.0,108.0,3.0,3.4,2.2,,,0,0,0,0.0,0.0,,,,31,30,1,89.0,235.5,2.639,3.7,0.0,5,2.646,3,0,0.0
223397,3.0,109.0,170.0,0,0,,,3.0,3.13,14,14,0,38.0,116.8,3.05,4.0,2.2,2.71,,7,7,0,20.0,54.2,2.714,3.2,2.2,2.83,3.06,12,12,0,36.0,106.0,2.95,3.4,2.4,,,0,0,0,0.0,0.0,,,,33,33,0,94.0,277.0,2.942,4.0,2.2,5,2.946,3,0,0.0
223410,2.62,106.0,100.0,0,0,,,2.41,2.18,13,13,0,35.0,80.1,2.269,3.2,1.0,2.52,,6,6,0,18.0,45.3,2.517,3.0,1.5,2.83,2.93,12,12,0,36.0,103.6,2.883,3.4,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,89.0,229.0,2.555,3.4,1.0,5,2.574,3,0,0.0
