student_id,cumulative_gpa,academic_hours,training_hours,total_warnings_max,consecutive_warnings_max,military_education,year1_fall_gpa,year1_spring_gpa,year1_total_courses,year1_passed_courses,year1_failed_courses,year1_credits,year1_points,year1_avg_grade,year1_max_grade,year1_min_grade,year2_fall_gpa,year2_spring_gpa,year2_total_courses,year2_passed_courses,year2_failed_courses,year2_credits,year2_points,year2_avg_grade,year2_max_grade,year2_min_grade,year3_fall_gpa,year3_spring_gpa,year3_total_courses,year3_passed_courses,year3_failed_courses,year3_credits,year3_points,year3_avg_grade,year3_max_grade,year3_min_grade,year4_fall_gpa,year4_spring_gpa,year4_total_courses,year4_passed_courses,year4_failed_courses,year4_credits,year4_points,year4_avg_grade,year4_max_grade,year4_min_grade,total_courses,passed_courses,failed_courses,total_credits_all_years,total_points_all_years,avg_numeric_grade,highest_grade,lowest_grade,semester_gpa_count,overall_semester_gpa_avg,years_available,complete_four_year_record,graduation_status,at_risk
221921,2.99,135.0,170.0,0,0,,2.3,2.71,13,13,0,35.0,87.9,2.546,4.0,1.0,2.53,,6,6,0,18.0,45.6,2.533,3.0,2.0,3.03,3.33,12,12,0,36.0,114.6,3.183,4.0,2.2,3.74,3.31,11,11,0,31.0,110.1,3.518,4.0,2.8,42,42,0,120.0,358.2,2.981,4.0,1.0,7,2.993,4,1,graduate,0
221925,2.61,135.0,240.0,0,0,اجتاز,2.36,2.22,13,13,0,35.0,80.1,2.315,4.0,1.0,2.55,,6,6,0,17.0,43.4,2.567,3.0,2.0,2.93,2.4,12,12,0,36.0,95.9,2.667,3.4,1.0,2.82,2.7,9,9,0,27.0,74.7,2.767,3.7,2.2,40,40,0,115.0,294.1,2.56,4.0,1.0,7,2.569,4,1,graduate,0
221927,2.69,135.0,240.0,0,0,اجتاز,2.12,2.21,13,12,1,35.0,75.9,2.131,3.4,0.0,2.36,,6,6,0,17.0,40.2,2.367,2.8,2.2,3.02,2.67,12,12,0,36.0,102.3,2.842,3.7,2.2,3.04,2.77,9,9,0,27.0,78.9,2.922,4.0,2.2,40,39,1,115.0,297.3,2.558,4.0,0.0,7,2.599,4,1,graduate,0
221931,2.56,135.0,170.0,1,1,اجتاز,1.7,3.02,11,10,1,32.0,74.2,2.309,4.0,0.0,2.09,,6,6,0,17.0,35.5,2.117,2.6,1.5,2.29,2.56,12,12,0,36.0,87.4,2.433,3.0,1.0,3.1,2.81,12,12,0,33.0,97.6,2.933,3.7,2.0,41,40,1,118.0,294.7,2.5,4.0,0.0,7,2.51,4,1,graduate,1
221937,1.97,132.0,40.0,2,2,اجتاز,2.33,2.44,13,13,0,35.0,83.5,2.392,4.0,1.0,1.53,,6,6,0,18.0,27.6,1.533,2.2,1.0,1.29,2.06,11,9,2,33.0,54.2,1.645,2.6,0.0,2.81,2.04,11,7,1,32.0,78.5,2.312,3.7,0.0,41,35,3,118.0,243.8,2.024,4.0,0.0,7,2.071,4,1,level4_non_graduate,1
221938,2.85,135.0,200.0,0,0,,2.65,3.09,13,13,0,35.0,100.6,2.9,4.0,2.0,2.72,,6,6,0,17.0,46.2,2.733,3.2,2.4,2.93,2.7,12,12,0,36.0,101.4,2.817,3.4,2.0,3.4,3.04,11,11,0,32.0,103.4,3.236,4.0,2.6,42,42,0,120.0,351.6,2.94,4.0,2.0,7,2.933,4,1,graduate,0
221942,2.54,135.0,240.0,1,1,اجتاز,1.68,2.46,11,10,1,32.0,65.4,2.055,3.7,0.0,1.83,,6,6,0,18.0,33.0,1.833,2.4,1.0,2.27,2.91,12,12,0,35.0,90.3,2.6,4.0,1.0,3.11,2.88,12,12,0,34.0,102.0,2.983,3.4,2.4,41,40,1,119.0,290.7,2.454,4.0,0.0,7,2.449,4,1,graduate,1
221954,3.19,135.0,240.0,0,0,اجتاز,3.01,3.04,14,14,0,38.0,114.9,3.014,4.0,2.4,2.88,,7,7,0,20.0,57.6,2.886,3.4,2.4,3.03,3.49,13,13,0,39.0,127.8,3.277,3.7,2.4,3.47,3.4,8,8,0,23.0,79.2,3.425,4.0,2.8,42,42,0,120.0,379.5,3.152,4.0,2.4,7,3.189,4,1,graduate,0
221957,2.83,135.0,170.0,0,0,,2.46,2.66,13,13,0,35.0,89.7,2.592,3.7,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,3.07,3.03,12,12,0,36.0,109.8,3.05,4.0,2.2,3.17,3.02,10,10,0,29.0,90.3,3.11,3.7,2.6,41,41,0,118.0,337.2,2.859,4.0,1.0,7,2.863,4,1,graduate,0
221962,2.47,104.0,140.0,0,0,,2.34,2.66,13,13,0,35.0,87.5,2.515,3.4,1.0,1.65,,6,5,1,18.0,29.7,1.65,2.4,0.0,2.63,2.2,12,12,0,36.0,86.9,2.417,3.0,1.0,2.9,2.54,11,11,0,31.0,85.0,2.745,4.0,1.0,42,41,1,120.0,289.1,2.424,4.0,0.0,7,2.417,4,1,graduate,0
221981,2.82,135.0,240.0,0,0,,2.56,3.03,13,13,0,35.0,98.2,2.815,4.0,1.5,2.53,,6,6,0,17.0,43.0,2.533,2.8,2.2,3.03,2.17,12,12,0,36.0,93.6,2.608,3.4,1.0,3.24,3.2,11,11,0,32.0,103.2,3.218,4.0,2.8,42,42,0,120.0,338.0,2.821,4.0,1.0,7,2.823,4,1,graduate,0
221987,2.57,135.0,70.0,0,0,اجتاز,2.44,2.52,13,13,0,35.0,86.7,2.485,3.7,1.0,1.75,,6,5,1,18.0,31.5,1.75,2.6,0.0,2.76,2.37,12,12,0,36.0,92.2,2.567,3.2,1.0,2.6,2.88,11,7,1,33.0,72.0,2.5,3.2,0.0,42,37,2,122.0,282.4,2.4,3.7,0.0,7,2.474,4,1,graduate,0
222005,2.04,127.0,140.0,1,0,اجتاز,1.88,2.68,11,10,1,32.0,72.1,2.245,3.4,0.0,1.7,,6,6,0,18.0,30.6,1.7,2.2,1.0,2.07,1.56,12,11,1,35.0,63.8,1.833,3.2,0.0,1.35,1.71,12,7,1,32.0,41.7,2.038,4.4,0.0,41,34,3,117.0,208.2,1.978,4.4,0.0,7,1.85,4,1,level4_non_graduate,1
222009,2.45,135.0,240.0,0,0,اجتاز,2.04,2.56,13,13,0,35.0,80.8,2.323,3.7,1.5,1.57,,6,6,0,18.0,28.2,1.567,2.4,1.0,2.92,2.53,12,12,0,36.0,98.1,2.733,4.0,2.0,3.0,1.5,12,12,0,34.0,97.2,2.9,4.0,1.5,43,43,0,123.0,304.3,2.493,4.0,1.0,7,2.303,4,1,graduate,0
222016,2.25,240.0,240.0,0,0,,2.19,2.61,13,13,0,35.0,84.1,2.385,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,2.63,1.86,12,11,1,35.0,79.1,2.275,3.4,0.0,,,0,0,0,0.0,0.0,,,,31,30,1,88.0,196.8,2.242,3.7,0.0,5,2.232,3,0,graduate,0
222018,3.43,135.0,200.0,0,0,,3.17,3.37,14,14,0,38.0,124.7,3.271,4.0,2.4,2.89,,7,7,0,20.0,57.8,2.886,3.4,2.4,3.56,3.66,14,14,0,42.0,151.5,3.607,4.0,3.2,3.81,3.7,7,7,0,20.0,75.3,3.729,4.0,3.0,42,42,0,120.0,409.3,3.395,4.0,2.4,7,3.451,4,1,graduate,0
222024,2.69,135.0,190.0,0,0,,2.22,2.03,13,13,0,35.0,74.4,2.1,3.2,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.8,1.5,2.68,3.4,12,12,0,36.0,109.5,3.042,3.7,1.0,3.42,3.12,10,10,0,29.0,95.8,3.3,4.0,2.6,41,41,0,118.0,319.0,2.68,4.0,1.0,7,2.721,4,1,graduate,0
222070,2.74,240.0,240.0,0,0,اجتاز,2.44,2.97,13,13,0,35.0,95.0,2.723,3.7,1.0,2.32,,6,6,0,17.0,39.5,2.35,2.8,1.5,2.92,2.97,12,12,0,36.0,106.0,2.95,3.2,2.4,,,0,0,0,0.0,0.0,,,,31,31,0,88.0,240.5,2.739,3.7,1.0,5,2.724,3,0,graduate,0
222072,2.9,102.0,200.0,0,0,اجتاز,2.52,2.9,13,13,0,35.0,95.1,2.738,3.7,1.0,2.79,,6,6,0,17.0,47.4,2.8,3.2,2.2,3.09,2.68,12,12,0,35.0,101.3,2.9,4.0,2.4,3.11,2.88,11,11,0,33.0,99.3,3.009,3.7,2.6,42,42,0,120.0,343.1,2.864,4.0,1.0,7,2.853,4,1,graduate,0
222077,2.61,135.0,240.0,0,0,اجتاز,2.59,1.99,13,12,1,35.0,79.8,2.215,3.4,0.0,2.46,,7,7,0,18.0,44.3,2.529,3.0,1.5,2.58,2.65,12,12,0,36.0,94.1,2.617,3.7,1.5,2.93,2.76,11,11,0,33.0,94.2,2.855,4.0,2.2,43,42,1,122.0,312.4,2.542,4.0,0.0,7,2.566,4,1,graduate,0
222086,2.59,135.0,130.0,2,2,اجتاز,1.92,1.92,11,11,0,32.0,61.4,1.927,3.0,1.0,2.3,,6,6,0,18.0,41.4,2.3,2.8,2.0,2.99,2.58,12,12,0,36.0,100.3,2.792,3.7,1.0,3.33,2.97,11,11,0,30.0,95.8,3.182,4.0,2.4,40,40,0,116.0,298.9,2.587,4.0,1.0,7,2.573,4,1,graduate,1
222088,2.37,135.0,240.0,0,0,اجتاز,2.24,2.69,13,13,0,35.0,86.5,2.431,4.0,1.0,2.08,,6,6,0,18.0,37.5,2.083,2.4,1.5,2.26,2.56,12,12,0,36.0,86.7,2.417,3.0,2.0,2.36,2.62,10,10,0,28.0,73.1,2.65,4.0,1.5,41,41,0,117.0,283.8,2.429,4.0,1.0,7,2.401,4,1,graduate,0
222102,2.64,135.0,240.0,0,0,,2.09,2.38,13,13,0,35.0,78.4,2.238,4.0,1.0,2.22,,6,6,0,18.0,39.9,2.217,2.8,1.5,2.88,2.8,12,12,0,36.0,102.2,2.842,4.0,1.5,3.29,2.98,11,11,0,31.0,97.8,3.145,4.0,2.2,42,42,0,120.0,318.3,2.645,4.0,1.0,7,2.663,4,1,graduate,0
222117,2.93,135.0,240.0,0,0,اجتاز,2.4,2.92,13,13,0,35.0,93.4,2.654,4.0,1.5,2.55,,6,6,0,18.0,45.9,2.55,3.0,1.5,2.93,3.22,12,12,0,36.0,110.7,3.075,3.7,1.5,3.34,3.0,10,10,0,29.0,92.8,3.2,4.0,2.4,41,41,0,118.0,342.8,2.895,4.0,1.5,7,2.909,4,1,graduate,0
222124,2.97,135.0,170.0,0,0,,2.26,2.63,13,13,0,35.0,85.8,2.423,4.0,1.0,2.6,,6,6,0,18.0,46.8,2.6,3.0,2.2,3.43,3.42,12,12,0,36.0,123.3,3.425,4.0,2.8,3.31,3.2,10,10,0,29.0,94.8,3.26,4.0,2.8,41,41,0,118.0,350.7,2.946,4.0,1.0,7,2.979,4,1,graduate,0
222131,2.29,135.0,150.0,3,3,اجتاز,2.03,1.77,13,12,1,35.0,66.3,1.9,3.4,0.0,1.02,,6,4,2,18.0,18.3,1.017,2.6,0.0,2.76,2.65,12,12,0,35.0,94.7,2.717,3.4,2.0,2.85,2.6,12,12,0,30.0,92.4,3.1,4.0,2.4,43,40,3,118.0,271.7,2.34,4.0,0.0,7,2.24,4,1,graduate,1
222136,2.71,135.0,240.0,0,0,اجتاز,2.49,2.09,13,11,2,35.0,80.0,2.277,3.7,0.0,2.24,,6,5,1,17.0,38.0,2.267,3.2,0.0,2.84,2.44,12,12,0,36.0,95.2,2.65,4.0,1.5,2.92,2.85,12,12,0,35.0,101.0,2.883,3.7,2.4,43,40,3,123.0,314.2,2.549,4.0,0.0,7,2.553,4,1,graduate,0
222139,2.4,135.0,0.0,2,2,اجتاز,2.58,1.7,13,12,1,35.0,74.4,2.162,3.7,0.0,1.28,,6,5,1,18.0,23.1,1.283,2.2,0.0,2.11,2.79,12,12,0,36.0,88.3,2.458,3.7,1.0,3.01,2.8,11,11,0,32.0,93.2,2.909,3.4,2.2,42,40,2,121.0,279.0,2.317,3.7,0.0,7,2.324,4,1,graduate,1
222147,2.55,135.0,130.0,0,0,اجتاز,2.44,2.76,13,13,0,35.0,91.1,2.608,4.0,1.0,2.23,,6,6,0,18.0,40.2,2.233,2.8,1.0,2.96,1.99,12,11,1,36.0,89.0,2.483,4.0,0.0,2.72,2.64,11,11,0,32.0,86.0,2.691,4.0,2.0,42,41,1,121.0,306.3,2.54,4.0,0.0,7,2.534,4,1,graduate,0
222157,2.93,135.0,240.0,1,1,,1.98,2.84,13,13,0,35.0,84.8,2.423,4.0,1.0,2.63,,6,6,0,18.0,47.4,2.633,2.8,2.4,2.97,3.32,12,12,0,36.0,113.1,3.142,3.7,2.0,3.5,3.04,11,11,0,31.0,102.1,3.282,4.0,2.4,42,42,0,120.0,347.4,2.883,4.0,1.0,7,2.897,4,1,graduate,1
222158,2.85,135.0,100.0,0,0,اجتاز,2.34,2.92,13,13,0,35.0,92.2,2.631,3.7,1.5,2.38,,6,6,0,18.0,42.9,2.383,2.8,1.5,3.2,3.04,12,12,0,36.0,112.4,3.125,3.7,2.4,2.98,2.77,10,10,0,29.0,84.0,2.9,3.7,2.0,41,41,0,118.0,331.5,2.805,3.7,1.5,7,2.804,4,1,graduate,0
222190,2.59,135.0,240.0,0,0,اجتاز,2.36,2.44,13,13,0,35.0,84.2,2.4,3.7,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,2.62,2.37,12,12,0,36.0,89.8,2.508,3.0,1.5,3.04,3.02,11,11,0,32.0,97.0,3.036,3.7,2.4,42,42,0,121.0,310.3,2.567,3.7,1.0,7,2.576,4,1,graduate,0
222208,2.93,135.0,240.0,2,2,اجتاز,1.96,1.96,13,11,2,35.0,68.5,2.046,3.7,0.0,3.03,,6,6,0,18.0,54.6,3.033,3.4,2.6,3.08,3.09,12,12,0,36.0,111.2,3.092,3.7,2.6,3.5,3.46,9,9,0,26.0,90.7,3.478,4.0,3.2,40,38,2,115.0,325.0,2.83,4.0,0.0,7,2.869,4,1,graduate,1
222221,2.79,135.0,240.0,0,0,اجتاز,2.71,2.78,13,13,0,35.0,96.0,2.731,4.0,1.0,2.57,,6,6,0,18.0,46.2,2.567,2.8,2.0,2.73,2.76,12,12,0,36.0,98.8,2.75,3.2,2.2,3.28,2.82,11,11,0,31.0,95.3,3.064,4.0,2.2,42,42,0,120.0,336.3,2.8,4.0,1.0,7,2.807,4,1,graduate,0
222240,2.2,135.0,100.0,1,0,لم يجتاز,2.32,2.0,13,13,0,35.0,75.5,2.177,3.0,1.5,1.67,,6,6,0,18.0,30.0,1.667,2.6,1.0,2.61,1.86,12,11,1,36.0,80.5,2.242,3.2,0.0,3.4,2.18,11,9,1,33.5,70.6,1.91,3.4,0.0,42,39,2,122.5,256.6,2.056,3.4,0.0,7,2.291,4,1,level4_non_graduate,1
222245,2.07,135.0,100.0,1,1,اجتاز,2.0,1.93,13,12,1,35.0,68.8,1.992,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,1.92,2.03,12,12,0,36.0,71.2,1.983,3.0,1.0,2.45,2.05,10,10,0,27.0,64.4,2.28,4.0,1.0,41,40,1,116.0,236.2,2.027,4.0,0.0,7,2.021,4,1,graduate,1
222246,2.37,135.0,240.0,0,0,اجتاز,2.37,2.2,13,12,1,35.0,79.9,2.223,4.0,0.0,1.77,,6,6,0,18.0,31.8,1.767,2.4,1.0,2.67,2.12,12,12,0,36.0,86.1,2.392,3.2,1.0,3.03,2.27,10,10,0,29.0,78.9,2.73,4.0,1.0,41,40,1,118.0,276.7,2.329,4.0,0.0,7,2.347,4,1,graduate,0
222254,2.65,135.0,100.0,0,0,اجتاز,2.27,2.79,13,13,0,35.0,88.8,2.5,4.0,1.0,2.18,,6,6,0,18.0,39.3,2.183,2.4,1.5,2.4,2.88,12,12,0,36.0,95.1,2.658,3.4,1.5,2.78,2.77,10,10,0,29.0,80.6,2.78,3.7,2.0,41,41,0,118.0,303.8,2.568,4.0,1.0,7,2.581,4,1,graduate,0
222264,2.6,135.0,110.0,3,3,,1.45,2.14,11,9,2,32.0,56.7,1.718,3.7,0.0,1.58,,5,4,1,15.0,23.7,1.58,2.2,0.0,,,0,0,0,0.0,0.0,,,,2.98,2.71,13,13,0,36.0,102.0,2.831,4.0,2.0,29,26,3,83.0,182.4,2.193,4.0,0.0,5,2.172,3,0,graduate,1
222266,2.59,135.0,170.0,1,0,اجتاز,1.59,2.54,11,9,2,32.0,65.1,1.973,3.7,0.0,2.83,,6,6,0,18.0,51.0,2.833,3.2,2.6,2.41,2.28,12,12,0,35.0,82.0,2.358,2.8,1.5,2.48,2.67,12,12,0,33.0,85.2,2.6,3.7,1.0,41,39,2,118.0,283.3,2.395,3.7,0.0,7,2.4,4,1,graduate,1
222271,2.52,135.0,240.0,0,0,اجتاز,2.42,2.27,13,12,1,35.0,82.0,2.331,4.0,0.0,1.93,,6,6,0,18.0,34.8,1.933,3.0,1.0,2.56,2.37,12,12,0,36.0,88.7,2.475,3.4,1.5,2.81,2.79,11,11,0,31.0,90.9,2.955,4.0,2.2,42,41,1,120.0,296.4,2.479,4.0,0.0,7,2.45,4,1,graduate,0
222291,2.9,101.0,240.0,0,0,اجتاز,2.16,2.62,13,12,1,35.0,84.0,2.462,4.0,0.0,2.05,,6,6,0,18.0,36.9,2.05,2.8,1.0,3.47,2.73,12,12,0,36.0,111.5,3.1,4.0,2.0,3.42,3.02,12,12,0,34.0,109.8,3.2,3.7,2.2,43,42,1,123.0,342.2,2.788,4.0,0.0,7,2.781,4,1,graduate,0
222308,2.54,135.0,240.0,0,0,اجتاز,2.02,2.63,13,13,0,35.0,81.7,2.323,3.7,1.0,2.2,,6,6,0,18.0,39.6,2.2,2.6,2.0,2.6,2.83,12,12,0,36.0,97.7,2.717,3.7,1.5,3.05,2.87,11,11,0,31.0,92.2,2.964,3.4,2.4,42,42,0,120.0,311.2,2.586,3.7,1.0,7,2.6,4,1,graduate,0
222312,2.97,135.0,240.0,0,0,اجتاز,2.79,2.79,13,13,0,35.0,97.7,2.762,4.0,1.0,2.73,,6,6,0,18.0,49.2,2.733,3.0,2.2,3.17,3.13,12,12,0,36.0,113.4,3.15,3.4,2.2,3.27,2.9,10,9,0,28.0,87.6,3.022,3.4,2.4,41,40,0,117.0,347.9,2.933,4.0,1.0,7,2.969,4,1,graduate,0
222316,2.1,130.0,100.0,4,2,اجتاز,1.99,2.01,13,13,0,35.0,70.0,2.031,3.2,1.0,1.2,,6,5,1,18.0,21.6,1.2,2.2,0.0,2.19,1.22,11,9,2,33.0,54.8,1.664,2.8,0.0,2.42,2.5,11,8,0,33.5,81.2,2.338,4.0,1.0,41,35,3,119.5,227.6,1.858,4.0,0.0,7,1.933,4,1,level4_non_graduate,1
222322,3.11,135.0,200.0,0,0,,2.92,3.2,13,13,0,35.0,107.2,3.062,4.0,2.2,2.81,,6,6,0,16.0,45.0,2.833,4.0,2.0,3.13,2.75,13,13,0,39.0,115.2,2.954,3.7,1.5,3.7,3.06,7,7,0,21.0,72.0,3.429,4.0,2.6,39,39,0,111.0,339.4,3.056,4.0,1.5,7,3.081,4,1,graduate,0
222338,2.57,135.0,240.0,3,0,اجتاز,1.92,1.56,11,11,0,32.0,56.0,1.764,3.0,1.0,1.96,,5,4,1,15.0,29.4,1.96,2.6,0.0,2.59,2.13,12,12,0,36.0,85.0,2.367,3.4,1.0,2.98,3.14,11,11,0,33.0,100.8,3.055,4.0,2.6,39,38,1,116.0,271.2,2.338,4.0,0.0,7,2.326,4,1,graduate,1
222339,2.3,95.0,170.0,0,0,لم يجتاز,2.24,2.47,13,13,0,35.0,82.5,2.408,3.7,1.0,1.87,,6,6,0,18.0,33.6,1.867,2.6,1.0,2.49,1.07,12,9,3,36.0,64.0,1.783,2.8,0.0,2.13,2.6,12,9,0,35.5,80.7,2.378,3.7,1.0,43,37,3,124.5,260.8,2.133,3.7,0.0,7,2.124,4,1,level4_non_graduate,0
222341,2.91,135.0,240.0,0,0,,2.31,2.53,13,13,0,35.0,84.9,2.415,3.7,1.5,2.5,,6,6,0,18.0,45.0,2.5,2.8,2.0,3.32,3.28,12,12,0,35.0,115.5,3.292,4.0,2.8,3.15,3.24,10,10,0,29.0,93.3,3.21,4.0,2.4,41,41,0,117.0,338.7,2.878,4.0,1.5,7,2.904,4,1,graduate,0
222342,2.68,135.0,140.0,0,0,اجتاز,2.64,2.29,13,13,0,35.0,86.0,2.477,3.4,1.0,2.52,,6,6,0,17.0,42.8,2.533,2.8,2.4,2.86,2.42,12,12,0,36.0,95.0,2.65,4.0,2.0,3.0,3.06,11,11,0,32.0,96.9,3.027,4.0,2.2,42,42,0,120.0,320.7,2.679,4.0,1.0,7,2.684,4,1,graduate,0
222374,2.43,96.0,0.0,0,0,اجتاز,2.43,2.03,13,12,1,35.0,77.8,2.246,4.0,0.0,2.25,,6,6,0,17.0,38.3,2.283,2.8,1.5,2.9,1.76,12,10,2,36.0,83.9,2.333,3.4,0.0,2.05,2.04,12,5,2,39.0,74.8,1.486,3.0,0.0,43,33,5,127.0,274.8,2.139,4.0,0.0,7,2.209,4,1,level4_non_graduate,0
222406,2.14,135.0,240.0,1,0,,2.01,2.5,13,12,1,35.0,79.2,2.285,4.0,0.0,1.98,,6,6,0,17.0,33.7,2.05,3.2,1.0,2.0,1.46,12,11,1,36.0,62.3,1.733,2.6,0.0,2.39,2.3,12,12,0,31.0,82.1,2.675,3.7,2.0,43,41,2,119.0,257.3,2.207,4.0,0.0,7,2.091,4,1,graduate,1
222407,2.49,135.0,240.0,0,0,,2.13,2.19,13,13,0,35.0,75.6,2.162,3.4,1.0,2.16,,6,6,0,17.0,36.7,2.183,2.6,1.5,2.69,2.1,12,11,1,36.0,86.2,2.4,3.4,0.0,2.78,2.68,13,13,0,38.0,103.7,2.715,3.7,2.2,44,43,1,126.0,302.2,2.393,3.7,0.0,7,2.39,4,1,graduate,0
222442,2.69,135.0,240.0,0,0,اجتاز,2.25,2.52,13,13,0,35.0,83.6,2.408,4.0,1.5,2.4,,6,6,0,18.0,43.2,2.4,2.6,2.0,2.78,2.74,12,12,0,36.0,99.4,2.767,3.7,1.5,3.02,3.01,11,11,0,31.0,93.6,3.0,4.0,2.2,42,42,0,120.0,319.8,2.664,4.0,1.5,7,2.674,4,1,graduate,0
222447,3.23,135.0,130.0,0,0,اجتاز,2.52,2.62,13,13,0,35.0,90.0,2.538,4.0,1.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.6,3.68,3.67,13,13,0,39.0,143.4,3.677,4.0,3.2,3.65,3.6,9,9,0,26.0,94.6,3.622,4.0,3.2,41,41,0,118.0,381.4,3.2,4.0,1.0,7,3.244,4,1,graduate,0
222458,2.86,135.0,240.0,0,0,,2.22,2.97,13,13,0,35.0,91.3,2.608,4.0,1.0,2.28,,6,6,0,18.0,41.1,2.283,2.8,1.5,3.18,2.75,12,12,0,36.0,106.7,2.967,3.7,1.5,3.55,3.22,10,10,0,29.0,99.1,3.41,4.0,2.8,41,41,0,118.0,338.2,2.861,4.0,1.0,7,2.881,4,1,graduate,0
222462,2.37,135.0,240.0,0,0,اجتاز,2.55,2.12,13,12,1,35.0,81.6,2.338,3.7,0.0,1.88,,6,6,0,17.0,31.9,1.883,2.6,1.0,2.87,1.97,12,12,0,36.0,87.0,2.417,3.2,1.0,1.93,2.35,12,11,1,35.0,74.8,2.15,3.7,0.0,43,41,2,123.0,275.3,2.244,3.7,0.0,7,2.239,4,1,graduate,0
222497,2.57,97.0,130.0,2,2,اجتاز,1.65,2.4,11,11,0,32.0,64.1,1.973,3.0,1.0,2.26,,6,6,0,17.0,38.5,2.317,3.2,1.5,2.79,2.36,12,12,0,36.0,92.8,2.583,3.4,1.0,3.26,2.82,12,12,0,33.0,101.1,3.092,4.0,2.4,41,41,0,118.0,296.5,2.529,4.0,1.0,7,2.506,4,1,graduate,1
222512,2.24,135.0,240.0,1,0,اجتاز,1.93,2.08,11,11,0,32.0,64.0,2.0,3.2,1.0,2.25,,6,6,0,17.0,38.2,2.3,3.2,1.0,2.59,1.9,12,12,0,36.0,80.9,2.25,3.2,1.0,2.98,2.76,12,12,0,33.0,95.2,2.9,4.0,2.0,41,41,0,118.0,278.3,2.38,4.0,1.0,7,2.356,4,1,graduate,1
222516,3.24,135.0,120.0,0,0,اجتاز,2.91,3.17,13,13,0,35.0,106.6,3.046,3.7,2.0,3.22,,7,7,0,20.0,64.3,3.214,3.7,2.8,3.44,3.04,14,14,0,42.0,136.1,3.243,4.0,2.4,3.32,3.53,8,8,0,23.0,78.4,3.4,4.0,3.0,42,42,0,120.0,385.4,3.207,4.0,2.0,7,3.233,4,1,graduate,0
222522,2.51,135.0,240.0,0,0,اجتاز,2.16,1.91,13,11,2,35.0,71.1,2.077,3.7,0.0,2.42,,6,6,0,18.0,43.5,2.417,3.2,1.5,2.48,2.04,11,11,0,33.0,75.3,2.282,3.2,1.0,2.88,2.92,11,11,0,32.0,92.8,2.891,4.0,2.4,41,39,2,118.0,282.7,2.4,4.0,0.0,7,2.401,4,1,graduate,0
222525,2.72,135.0,200.0,0,0,,2.36,2.09,13,12,1,35.0,77.7,2.277,3.7,0.0,2.85,,6,6,0,17.0,48.4,2.833,3.2,2.6,2.78,2.37,12,12,0,36.0,92.7,2.583,3.4,1.0,3.16,2.91,12,12,0,35.0,106.3,3.042,4.0,2.2,43,42,1,123.0,325.1,2.653,4.0,0.0,7,2.646,4,1,graduate,0
222547,2.9,135.0,240.0,0,0,اجتاز,2.79,3.15,13,13,0,35.0,104.2,2.977,4.0,1.5,2.47,,6,6,0,18.0,44.4,2.467,3.2,1.0,3.13,2.63,12,12,0,36.0,103.6,2.883,3.4,2.2,2.97,3.1,10,10,0,29.0,87.8,3.04,4.0,2.0,41,41,0,118.0,340.0,2.89,4.0,1.0,7,2.891,4,1,graduate,0
222586,3.21,135.0,130.0,0,0,اجتاز,3.16,3.21,14,14,0,38.0,121.1,3.171,3.7,2.4,3.04,,7,7,0,20.0,60.7,3.043,3.7,2.4,3.39,3.04,12,12,0,36.0,116.7,3.242,3.7,2.8,3.31,3.4,9,9,0,26.0,87.0,3.333,4.0,2.8,42,42,0,120.0,385.5,3.205,4.0,2.4,7,3.221,4,1,graduate,0
222612,2.27,135.0,100.0,3,0,اجتاز,1.79,1.48,11,10,1,32.0,52.7,1.664,3.2,0.0,1.96,,5,5,0,15.0,29.4,1.96,2.6,1.0,,,0,0,0,0.0,0.0,,,,2.58,2.17,13,13,0,38.5,94.1,2.523,4.0,1.5,29,28,1,85.5,176.2,2.1,4.0,0.0,5,1.996,3,0,graduate,1
222622,3.23,135.0,170.0,0,0,,2.78,2.89,13,13,0,35.0,99.3,2.823,4.0,2.0,2.97,,6,6,0,18.0,53.4,2.967,3.4,2.8,3.55,3.6,12,12,0,36.0,128.7,3.575,3.7,3.4,3.51,3.4,10,10,0,29.0,100.6,3.46,4.0,3.0,41,41,0,118.0,382.0,3.22,4.0,2.0,7,3.243,4,1,graduate,0
222630,2.66,135.0,100.0,1,1,,1.8,2.88,11,11,0,32.0,73.8,2.282,4.0,1.0,2.5,,6,6,0,18.0,45.0,2.5,3.0,2.0,2.64,2.59,12,12,0,36.0,94.2,2.625,3.4,1.5,3.33,2.89,12,12,0,32.0,100.5,3.108,4.0,2.4,41,41,0,118.0,313.5,2.656,4.0,1.0,7,2.661,4,1,graduate,1
222653,2.59,135.0,240.0,0,0,اجتاز,2.63,2.53,13,13,0,35.0,90.3,2.577,4.0,1.0,1.93,,6,6,0,17.0,32.8,1.967,2.8,1.0,2.92,2.33,12,12,0,36.0,94.5,2.625,3.7,1.0,3.05,2.71,12,12,0,35.0,100.9,2.875,4.0,2.2,43,43,0,123.0,318.5,2.588,4.0,1.0,7,2.586,4,1,graduate,0
